_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,choose_one,choose_one:confidence,choose_one_gold,id,retweetcount,screenname,text,userid
191083118,false,finalized,3,8/12/2012 13:15:06,Caution and advice,1.0,,76060424340119504,80,Synergy3k," @TWCBreaking: #Tornado near Brimfield, MA moving E.  Will pass very close AGAIN to Sturbridge, MA.  TAKE COVER!  Alert:  http://wxch. ...",12575462
191083119,false,finalized,3,8/12/2012 13:14:49,Caution and advice,1.0,,76050611342295008,0,SkittlesMC327,Tornado Warning :(,177843355
191083120,true,golden,2,8/12/2012 13:16:49,"People missing, found or seen",1.0,"People missing, found or seen",75024544603185104,0,mpoppel,"Obama tours tornado-hit Joplin, promises sustained federal help to recover http://dlvr.it/TR9rn",17568791
191083121,false,finalized,3,8/12/2012 13:23:15,Caution and advice,0.6189,,73551909054709600,0,BillionaireK," @cnnbrk #Tornado warning for Shelby and parts of Crittenden counties, Tenn., including Memphis http://on.cnn.com/kslZp0",35313444
191083122,false,finalized,3,8/12/2012 13:24:34,"Donations of money, goods or services",1.0,,73864161834176400,0,stitchinheaven,Attn: Quilters & Crafters lets bond together in the Tornado Relief #tulatroops,15379654
191083123,false,finalized,3,8/12/2012 13:16:32,"Donations of money, goods or services",1.0,,72799735819415504,7,DaveShreeve," @Whitney1109: @TCrabtree83 To help #Joplin tornado victims, others: text REDCROSS to 90999 to donate $10; donate online redcross.org  ...",139960190
191083124,false,finalized,3,8/12/2012 13:28:16,Casualties and damage,1.0,,73460217286889408,98,karenbkcmo," @BreakingNews: Significant damage to homes, businesses after tornado touches down at Sedalia, Mo. http://bit.ly/gk6MtC",151528461
191083125,false,finalized,3,8/12/2012 13:21:31,Casualties and damage,1.0,,72613811877711808,1,labergieberg, @JenelleS_KVUE: (AP) -- Authorities confirm 89 dead after massive tornado hits southwest Missouri city #joplintornado,18919937
191083126,false,finalized,3,8/12/2012 13:23:47,Casualties and damage,1.0,,75117442036281200,1199,ernest_aminata," @BarackObama: In Joplin, Missouri, today to visit with those who lost so much in last week's devastating tornado.",278044841
191083127,false,finalized,3,8/12/2012 13:25:41,Caution and advice,0.6723,,73390067644760000,0,tobinperry, @indystar: National Weather Service issues tornado watch for central Indiana until 7 p.m.,85586201
191083128,false,finalized,4,8/12/2012 13:38:35,"People missing, found or seen",1.0,,73213269535498208,26,JackieFuzz," @AC360: If you know the whereabouts of Emma Marie Hayes, contact 417-298-7890 #Joplin #AC360",157502061
191083129,false,finalized,3,8/12/2012 13:28:31,Information source,1.0,,73876856130121600,1,ErbanLady, @MoDemParty: Sen. Claire McCaskill speaks to her Senate colleagues about the effects of the Joplin Tornado http://youtu.be/bOa_MHyVyLY,137901154
191083130,false,finalized,3,8/12/2012 13:28:16,Caution and advice,1.0,,76080014587736000,5,WindsorLckPatch," @NBCConnecticut:  @DarrenSweeney: The Storm Prediction Center has extended the Tornado watch for Hartford, Tolland and Windham Coun ...",165902684
191083131,false,finalized,3,8/12/2012 13:13:46,Caution and advice,1.0,,73127029050060800,220,RedCross," @TWCBreaking: LARGE, multivortex #tornado now near Binger, OK or 6 miles south of Hinton.  TAKE COVER NOW below ground!  http://wxch. ...",6519522
191083132,false,finalized,3,8/12/2012 13:20:19,Information source,0.6675,,72808148402044800,0,AFPSTL,Thoughts and prayers with those in #Joplin.  Here's lots of info on how to help or locate victims in #Joplin   http://bit.ly/je3Nq9,58820922
191083133,false,finalized,3,8/12/2012 14:25:46,Casualties and damage,0.3593,,73480398184779600,1,HersheyFree,EFCA | Tornado Relief http://fb.me/UP2nLkPB,28104604
191083134,false,finalized,3,8/12/2012 13:28:08,Caution and advice,0.6582,,73552272671506400,0,Twister_R_T,"NWS dopplar radar indicated a severe storm producing a tornado near Clarksdale, Mississippi, moving NE at 45 mph (748 pm CDT)",289603011
191083135,false,finalized,3,8/12/2012 13:28:50,Information source,1.0,,72662459592343504,0,atlanta_nba_227, @robinmeade: PETRIFYING video reportedly captures screams & prayers of pple riding out #Joplin #tornado in #fast...  http://ping.fm/ZlBNj,295291666
191083136,false,finalized,3,8/12/2012 13:17:47,Unknown,0.6542,,73804535948247008,0,girlalix,"Stupid American news. Between Oprah heartwarming farewell clips and the awful tornado footage, I had literally no hope of not bawling",56795028
191083137,false,finalized,3,8/12/2012 13:29:39,Information source,0.6755,,73485674526949200,0,dianabrodeurWGN,"We're on Severe Weather Watch @ #WGN! @TomSkilling at 5p with the latest on Tornado Watch, thunderstorms...",46261237
191083138,false,finalized,3,8/12/2012 13:27:11,Caution and advice,1.0,,73510239051333600,1,NewsWithQuintin," @KATVNews: Tornado warning for Jefferson County, White Hall, Pine Bluff take cover now. /via @KATVBarry",18038429
191083139,false,finalized,3,8/12/2012 13:22:01,Information source,0.624,,72766646799958000,120,mikeyA320, @weatherchannel: The #Joplin #tornado is now among the top 10 deadliest tornadoes in U.S. history.  Updated perspective:  http://wxch ...,114366219
191083140,false,finalized,3,8/12/2012 13:36:04,Casualties and damage,0.6562,,76259689029054400,0,annettegoerner,State of emergency declared in Massachusetts where tornado kills 4 people and injures dozens. @AMorningOttawa,248671787
191083141,false,finalized,3,8/12/2012 13:25:04,"People missing, found or seen",0.6636,,73251123556921200,0,il_news,"U.S. tornado death toll mounts, many still missing - Reuters http://bit.ly/ltrjrJ",70155899
191083142,false,finalized,3,8/12/2012 13:25:27,"Donations of money, goods or services",0.6923,,73901302983299008,0,CatCountryRadio,"Atkins tops tornado relief show: Rodney Atkins will headline ""Music City Gives Back"" on Jun... http://bit.ly/lZDfNp http://bit.ly/lFnnh0",298468774
191083143,false,finalized,3,8/12/2012 13:12:32,Caution and advice,1.0,,73159863613656896,7,jaymienachole," @RobinMeade:  @cnnbrk: NWS issues #tornado emergency for Newcastle, Norman and Moore, Oklahoma http://on.cnn.com/k1ZN2b",31197371
191083144,false,finalized,3,8/12/2012 13:21:25,Caution and advice,1.0,,73189996227592000,0,B00dy_b_Round,So the tornado siren just went off :(:(,79552643
191083145,false,finalized,3,8/12/2012 13:25:27,Information source,0.674,,72672329041321904,16,ColumbiaColg, @MoGov: Health professionals in #Missouri can register to volunteer during a disaster or emergency. http://on.mo.gov/jxHt1W #Joplin,37716855
191083146,false,finalized,3,8/12/2012 14:11:43,Caution and advice,1.0,,76065500148408304,,,tornado watch extends from,
191083147,false,finalized,3,8/12/2012 13:12:32,Caution and advice,0.7015,,73231443630899200,1,AlaynaJW," @DaveSnider: New event. Tornado Warning from 5/24/2011 10:34 PM to 11:00 PM CDT for Barton County, Dade Coun... Read more at http://b ...",17889872
191083148,false,finalized,3,8/12/2012 13:20:56,Information source,1.0,,80701436245188608,0,at_pitt,@koamnews and @NewsAt9 will show you a new shelter for #Joplin residents http://twitpic.com/5bjzjy,30117478
191083149,false,finalized,3,8/12/2012 13:35:17,Caution and advice,1.0,,73218434552430400,0,brady__G,"Another tornado headed towards Joplin, MO. Damn #PrayForJoplin",201396099
191083150,false,finalized,3,8/12/2012 13:12:31,Casualties and damage,0.6863,,75721405857140704,0,Sunniinqalaab,Names Of 123 Killed In Joplin Tornado Released - http://goo.gl/6SH1N,264271830
191083151,false,finalized,3,8/12/2012 13:28:15,Caution and advice,1.0,,75975315809239008,0,Junilzaaa, @danibeej: The whole state of new jersey is under a tornado watch.. Oh.,146199775
191083152,false,finalized,3,8/12/2012 14:04:23,"Donations of money, goods or services",1.0,,72741800464490400,4,MadSciKat, @calebhays: Community Blood Center at Northpark Mall only accepting O-  #joplin,15176566
191083153,false,finalized,4,8/12/2012 14:11:38,Casualties and damage,0.513,,76445321642774400,0,tomwillsell,US tornado toll hits new record http://bit.ly/kLb6Ri,52894618
191083154,false,finalized,3,8/12/2012 13:24:31,Information source,0.6416,,77397073930104800,0,rturner229,#Joplin #tornado Releasewhite balloon for Will Norton todayhttp://rturner229.blogspot.com/2011/06/release-white-balloon-for-will-norton.html,25531114
191083155,false,finalized,3,8/12/2012 13:31:23,"Donations of money, goods or services",0.6694,,75346344922980304,0,iServiceHomesNE,"The #Joplin #tornado is the 9th deadliest in the US, here's a fund to help the pets http://dld.bz/abavz",240432658
191083156,false,finalized,3,8/12/2012 13:36:39,"People missing, found or seen",0.3639,,73380153870393200,4,NimaKCTV5, @ChildrensMercy: No unidentified #Joplin children or teens @ChildrensMercy. For updates on Joplin go to: www.facebook.com/joplinmo. P ...,167589963
191083157,false,finalized,3,8/12/2012 13:16:54,Caution and advice,0.648,,74880455974977504,5,TexianLife," @LiberalJaxx:  @trkrsvoice: #Truckers have blocked #Westboro in at the Flying J in #Joplin! If you're near, stand with them! #tcot  ...",215654103
191083158,false,finalized,3,8/12/2012 13:34:27,Unknown,0.3577,,72715773625384800,1,ronbridges,FB : Missouri Gas Energy has shut off all Gas service to all gas customers. #Joplin #JoplinTornado,21664450
191083159,false,finalized,3,8/12/2012 13:14:49,Information source,0.3564,,72701500106866496,17,SJKauffmann," @mutigersdotcom: Prayers out to #Joplin. If you want to or need help, check out http://ow.ly/50IrO or call 2-1-1 (800-427-4626). Dona ...",22417686
191083160,false,finalized,3,8/12/2012 13:36:06,Unknown,0.7039,,73241214035570496,0,Nieuwz,Dodental tornado Missouri loopt op tot 122 http://tinyurl.com/3rrpx4x #nieuws,59725066
191083161,false,finalized,3,8/12/2012 13:50:35,Caution and advice,1.0,,73515671241232304,0,JetPinPointWx,TORNADO WATCH UNTIL 9 PM IN NE OHIO STRONG TO SVR STORMS WITH A HISTORY OF PRODUCING LG HAIL & ROTATION WILL AFFECT NE OH AND NW PA AT 9 PM,244122536
191083162,false,finalized,3,8/12/2012 13:35:17,Casualties and damage,0.6711,,77558589681708896,73,reinaldom, @weatherchannel: Sad news to report. 3 more people passed away recently due to injuries sustained during the #JoplinTornado. Total fa ...,15807353
191083163,false,finalized,5,8/12/2012 13:38:35,"Donations of money, goods or services",0.8135,,72829702108221408,0,BamBamLand," @RedCross You can help us respond in #Joplin &continue our work in other states. Txt REDCROSS to 90999, or online: http://bit.ly/eZJDoJ",170268266
191083164,false,finalized,3,8/12/2012 13:50:35,"Donations of money, goods or services",1.0,,73887775350472704,0,deboramurray,Wine Tasting To Benefit Joplin Tornado Relief http://conta.cc/mTJSmw via #constantcontact,28130646
191083165,false,finalized,3,8/12/2012 13:26:20,Casualties and damage,0.6689,,73233930903494496,0,MalibuMel07,"Violent Weather Kills 7 in Oklahoma, Kansas - FoxNews.com http://t.co/mS3TfJh via @foxnews",45224234
191083166,false,finalized,3,8/12/2012 13:34:59,Information source,1.0,,73437768788877200,80,FutureKID95," @TWCBreaking: See the expanded ""high risk"" #tornado threat area on our clickable map.  Is your city in it?  http://wxch.nl/l4qRWg",161381879
191083167,false,finalized,3,8/12/2012 13:24:16,Information source,0.6479,,73235349324824400,917,Campjay76," @BreakingNews: Spotters confirm a tornado on the ground moving toward Joplin, Mo., where a twister on Sunday killed 124 people - CNN",46929681
191083168,false,finalized,3,8/12/2012 13:12:03,"Donations of money, goods or services",0.3488,,74921617435803600,0,RAfTLF,Obama visits tornado-ravaged Joplin; renamed hospital reopens (via CNN Political Ticker) http://nblo.gs/itw0q,184626704
191083169,false,finalized,3,8/12/2012 13:28:10,Unknown,0.3537,,73185763981918208,0,One900mixalot,All the red x's on the tornado-destroyed buildings and cars on the news reminds me of Ferngully.,21983306
191083170,false,finalized,3,8/12/2012 13:08:24,"Donations of money, goods or services",0.6457,,72883133334294400,102,felttippin, @techguerilla: A reported 75% of #joplin is destroyed by #tornado.  Text REDCROSS to 90999 to donate $10 or online @ http://j.mp/mliOvs,14941813
191083171,false,finalized,3,8/12/2012 13:29:09,Caution and advice,0.6963,,73487932262060000,1,farmerswife3404," @Rich_WGEM: Tornado on the ground near Harrisonville, MO. Another in KS along I-35 near Mile marker 224.",146146988
191083172,false,finalized,3,8/12/2012 13:25:41,"Donations of money, goods or services",1.0,,73243803984736096,1,rynfrnk, @gabethaman: Community Helps Tornado Victims: CHAMPAIGN--A Champaign church is overwhelmed by donations. http://bit.ly/mqKHpu (via @W ...,14193848
191083173,false,finalized,3,8/12/2012 13:23:33,Caution and advice,1.0,,73562062298685408,1,severewarn,Tornado Warning for Ouachita and Union Parish in LA until 9:15pm CDT. #lawx,135578980
191083174,false,finalized,3,8/12/2012 13:20:35,Caution and advice,1.0,,75096425939210208,0,kqthate,Tornado warning alert but no tornado http://t.co/r4y0FnJ,269033371
191083175,false,finalized,3,8/12/2012 13:19:05,"Donations of money, goods or services",1.0,,74184780857614304,0,NFL_Monster,"Rams to contribute $25K to tornado relief efforts in Missouri: The Rams are contributing $25,000 to relief effor... http://bit.ly/mMo6h4",96871753
191083176,false,finalized,3,8/12/2012 13:35:55,Caution and advice,1.0,,75473435077246800,0,OKWXTracker,A SEVERE THUNDERSTORM WARNING REMAINS IN EFFECT UNTIL 315 AM CDT FOR CENTRAL COMANCHE COUNTY http://tinyurl.com/23uk4o5 #okwx,153259659
191083177,false,finalized,3,8/12/2012 13:24:16,"Donations of money, goods or services",1.0,,74095784626372608,0,tornadoeswatch,Bettenhausen Dodge Collects Goods for Joplin Tornado Survivors - Patch.com: TribLocalBettenhausen Dodge Collects... http://bit.ly/krp3k2,73926322
191083178,false,finalized,3,8/12/2012 13:27:10,Caution and advice,1.0,,76393388534013904,0,slackadjuster,#Tornado watch till 9 pm CDT Saint Louis city county Jefferson St Charles Franklin Lincoln Pike Warren & Montgomery counties #MO #STL,16082787
191083179,false,finalized,3,8/12/2012 13:16:05,Information source,0.3543,,78651591137304400,1,AmberAlert4Pets,Use code storm2011 if you #lost a #pet in a #tornado ravaged area. Register your #lostdog #lostcat #lostpet here: http://ow.ly/5dAN3,114775407
191083180,false,finalized,3,8/12/2012 14:05:53,Caution and advice,1.0,,76060404001935200,22,justpipertoo," @breakingweather: #Tornado on the ground south of Palmer, #Mass. & continue moving eastward toward Fiskdale in western Worcester Co.  ...",128924568
191083181,false,finalized,3,8/12/2012 13:27:11,Unknown,0.6744,,73248973367939008,0,UtahSEOeXpert,Technology Rebuilding After a Tornado: New Methods & Materials Needed  http://tiny.ly/Yczq,35520133
191083182,false,finalized,3,8/12/2012 13:23:24,Unknown,1.0,,73570045728522208,2,ChanceJohnson_,People this whole tornado thing is like a pump fake in basketball... you gotta stay on your feet,98187511
191083183,false,finalized,3,8/12/2012 13:22:39,Casualties and damage,1.0,,72560607999700800,1,KAKEnews,Joplin police radio traffic says possibly 20 more bodied have been found near 20th and Connecticut. #joplin,19401084
191083184,false,finalized,3,8/12/2012 13:35:23,"People missing, found or seen",0.3717,,76431250868539200,2,hwilliams_12, @koamfox14sports: The @JamieMcMurray tour of the #JoplinTornado continues as he visits St. John's Regional Medical Center. #NASCAR ht ...,199446428
191083185,true,golden,1,8/12/2012 12:58:17,Caution and advice,1.0,Information source,73000407835742208,21,TOGradyChicago, @weatherchannel: NOAA's Storm Prediction Center:  HIGH risk for severe today.  Dr. Forbes agrees.  Ingredients for #tornado outbreak: ...,19953306
